FileName,Labels
Magnificat_Primi_Toni-impares.mid,primi;magnificat;umaes;toni;impares;victoria
O_Quam_Gloriosum-5-Benedictus.mid,benedictus;gloriosum;o;quam;umaes;5;victoria
Pueri_Hebraeorum.mid,umaes;pueri;hebraeorum;victoria
Beata_Es_Virgo_Maria.mid,virgo;beata;maria;umaes;es;victoria
O_Quam_Gloriosum_Est_Regnum.mid,gloriosum;o;est;quam;umaes;regnum;victoria
LJbis2-Vau_Et_Egressus_Est.mid,est;ljbis2;et;umaes;vau;egressus;victoria
Simile_Est_Regnum_Caelorum-6-Agnus_Dei.mid,simile;est;dei;umaes;regnum;6;caelorum;agnus;victoria
Pro_Victoria-1-Kyrie.mid,pro;1;kyrie;umaes;victoria
TR02-Judas_Mercator_Pessimus.mid,mercator;pessimus;umaes;tr02;judas;victoria
Iste_Confessor.mid,umaes;iste;confessor;victoria
TR17-Aestimatus_Sum.mid,tr17;umaes;aestimatus;sum;victoria
Benedictus_Dominus.mid,umaes;benedictus;dominus;victoria
LJbis8-Aleph_Quomodo_Obscuratum.mid,obscuratum;aleph;umaes;ljbis8;quomodo;victoria
OD-06-Sanctus.mid,06;umaes;od;sanctus;victoria
Simile_Est_Regnum_Caelorum-1-Kyrie.mid,simile;kyrie;1;est;umaes;regnum;caelorum;victoria
Magnificat_Tertii_Toni-pares.mid,magnificat;tertii;umaes;toni;pares;victoria
Jesu_Corona_Virginum.mid,jesu;virginum;corona;umaes;victoria
O_Lux_Et_Decus_Hispaniae.mid,lux;o;et;decus;umaes;hispaniae;victoria
Veni_Sancte_Spiritus.mid,sancte;spiritus;umaes;veni;victoria
Ave_Regina-3-Credo.mid,regina;ave;umaes;3;credo;victoria
Surrexit_Pastor_Bonus.mid,surrexit;bonus;pastor;umaes;victoria
Magnificat_Quarti_Toni-pares.mid,magnificat;umaes;toni;pares;quarti;victoria
Requiem_a_4_voces-01-Introitus.mid,voces;4;a;introitus;umaes;requiem;01;victoria
Simile_Est_Regnum_Caelorum-4-Sanctus.mid,simile;4;est;umaes;regnum;sanctus;caelorum;victoria
Tantum_Ergo.mid,umaes;tantum;ergo;victoria
Alma_Redemptoris_Mater.mid,mater;redemptoris;umaes;alma;victoria
Pasion_San_Juan.mid,pasion;juan;san;umaes;victoria
Congratulamini_Mihi.mid,umaes;congratulamini;mihi;victoria
Ascendens_Christus_In_Altum.mid,ascendens;christus;umaes;altum;in;victoria
Magnificat_Primi_Toni.mid,primi;magnificat;umaes;toni;victoria
Requiem_a_4_voces-05-Sanctus_y_Benedictus.mid,benedictus;voces;y;05;4;a;umaes;requiem;sanctus;victoria
Misa_Quarti_Toni-3-Credo.mid,misa;umaes;3;toni;credo;quarti;victoria
Alma_Redemptoris-4-Sanctus_y_Benedictus.mid,benedictus;y;4;redemptoris;umaes;sanctus;alma;victoria
Ave_Regina-4-Sanctus.mid,regina;4;ave;umaes;sanctus;victoria
De_Beata_Maria-4-Sanctus.mid,beata;4;de;maria;umaes;sanctus;victoria
De_Beata_Maria-3-Credo.mid,beata;de;maria;umaes;3;credo;victoria
TR12-Caligaverunt_Oculi_Mei.mid,oculi;umaes;tr12;caligaverunt;mei;victoria
Magnificat_Septimi_Toni-impares.mid,septimi;magnificat;umaes;toni;impares;victoria
Trahe_Me_Post_Te.mid,te;post;me;umaes;trahe;victoria
TR11-Iesum_Tradidit_Impius.mid,iesum;tradidit;impius;tr11;umaes;victoria
LJ4-Heth_Cogitavit_Dominus.mid,lj4;heth;umaes;dominus;cogitavit;victoria
O_Domine_Jesu_Christe.mid,jesu;o;domine;umaes;christe;victoria
TR05-Una_Hora.mid,tr05;umaes;una;hora;victoria
Ascendens_Christus_In_Altum-3-Credo.mid,ascendens;christus;umaes;in;3;altum;credo;victoria
Vidi_Speciosam-1-Kyrie.mid,speciosam;1;kyrie;vidi;umaes;victoria
Vidi_Speciosam-5-Benedictus.mid,speciosam;benedictus;vidi;umaes;5;victoria
Magnificat_Octavi_Toni-pares.mid,magnificat;octavi;umaes;toni;pares;victoria
Ave_Regina-5-Benedictus.mid,benedictus;regina;ave;umaes;5;victoria
TR08-Tenebrae_Factae_Sunt.mid,tr08;sunt;factae;umaes;tenebrae;victoria
Vidi_Speciosam-6-Agnus.mid,speciosam;vidi;umaes;6;agnus;victoria
Ecce_Dominus_Veniet.mid,ecce;umaes;veniet;dominus;victoria
O_Quam_Metuendus_Est.mid,o;est;metuendus;quam;umaes;victoria
Ecce_Nunc_Benedicite.mid,benedicite;ecce;umaes;nunc;victoria
Ave_Maris_Stella-4-Sanctus.mid,stella;maris;4;ave;umaes;sanctus;victoria
Trahe_Me_Post_Te-6-Agnus_Dei.mid,te;me;post;umaes;dei;trahe;6;agnus;victoria
Magnificat_Septimi_Toni-pares.mid,septimi;magnificat;umaes;toni;pares;victoria
Ave_Maria-a_8.mid,ave;a;maria;umaes;8;victoria
Deus_Tuorum_Militum.mid,militum;umaes;tuorum;deus;victoria
SV03-Beatus_Vir.mid,beatus;sv03;umaes;vir;victoria
Gaudent_In_Caelis.mid,gaudent;umaes;caelis;in;victoria
TR10-Tradiderunt_Me.mid,me;tradiderunt;umaes;tr10;victoria
Vidi_Speciosam-a_8.mid,speciosam;a;vidi;umaes;8;victoria
Pange_Lingua_Gloriosi.mid,pange;umaes;lingua;gloriosi;victoria
Vidi_Speciosam-3-Credo.mid,speciosam;vidi;umaes;3;credo;victoria
Ecce_Sacerdos_Magnus.mid,sacerdos;ecce;umaes;magnus;victoria
TR09-Animam_Meam_Dilectam.mid,animam;umaes;tr09;dilectam;meam;victoria
Ave_Maris_Stella-impares.mid,stella;maris;ave;umaes;impares;victoria
Nisi_Dominus.mid,umaes;nisi;dominus;victoria
Simile_Est_Regnum_Caelorum-3-Credo.mid,simile;est;umaes;3;regnum;caelorum;credo;victoria
Salve-2-Gloria.mid,salve;umaes;2;gloria;victoria
Quam_Pulchri_Sunt-6-Agnus_Dei.mid,sunt;quam;dei;umaes;6;pulchri;agnus;victoria
Magi_Viderunt_Stellam.mid,stellam;magi;umaes;viderunt;victoria
Laudate_Pueri_bis.mid,laudate;umaes;bis;pueri;victoria
Falsobordon-3.mid,umaes;3;falsobordon;victoria
Dum_Complerentur.mid,umaes;dum;complerentur;victoria
O_Quam_Gloriosum-4-Sanctus.mid,gloriosum;4;o;quam;umaes;sanctus;victoria
Surge_Propera-5-Agnus_Dei.mid,surge;propera;dei;umaes;5;agnus;victoria
O_Regem_Caeli.mid,o;umaes;regem;caeli;victoria
LJ7-Heth_Misericordiae_Domini.mid,misericordiae;lj7;heth;umaes;domini;victoria
Gaudeamus-6-Agnus_Dei.mid,dei;umaes;6;agnus;gaudeamus;victoria
OD-04-Graduale.mid,04;graduale;umaes;od;victoria
Jesu_Nostra_Redemptio.mid,jesu;nostra;redemptio;umaes;victoria
Magnificat_Tertii_Toni-impares.mid,magnificat;tertii;umaes;toni;impares;victoria
Ave_Maris_Stella-5-Benedictus.mid,stella;benedictus;maris;ave;umaes;5;victoria
Trahe_Me_Post_Te-2-Gloria.mid,te;me;post;umaes;2;trahe;gloria;victoria
Laetatus_Sum-2-Gloria.mid,umaes;2;gloria;laetatus;sum;victoria
Laetatus_Sum-4-Sanctus_y_Benedictus.mid,benedictus;y;4;umaes;sanctus;laetatus;sum;victoria
Misa_Quarti_Toni-4-Sanctus.mid,4;misa;umaes;toni;sanctus;quarti;victoria
Dum_Complerentur-2-Gloria.mid,umaes;dum;complerentur;2;gloria;victoria
Pange_Lingua_More_Hispano.mid,pange;more;hispano;umaes;lingua;victoria
Requiem_a_4_voces-09-Peccantem_Me_Quotidie.mid,voces;4;a;quotidie;peccantem;me;umaes;requiem;09;victoria
TR03-Unus_Ex_Discipulis.mid,ex;tr03;umaes;unus;discipulis;victoria
Ut_Queant_Laxis.mid,laxis;queant;umaes;ut;victoria
Alma_Redemptoris_Mater_a_5.mid,mater;redemptoris;a;umaes;5;alma;victoria
Trahe_Me_Post_Te-4-Sanctus.mid,te;4;post;me;umaes;trahe;sanctus;victoria
Ad_Caenam_Agni_Providi.mid,providi;umaes;ad;caenam;agni;victoria
Popule_Meus.mid,umaes;popule;meus;victoria
O_Doctor_Optime.mid,o;doctor;umaes;optime;victoria
O_Sacrum_Convivium_a_6.mid,sacrum;convivium;a;o;umaes;6;victoria
LJ3-Jod_Manum_Suam.mid,suam;umaes;manum;jod;lj3;victoria
LJbis5-Lamed_Matribus_Suis_Dixerunt.mid,ljbis5;lamed;matribus;dixerunt;umaes;suis;victoria
Pasion_San_Mateo.mid,mateo;pasion;san;umaes;victoria
Laetatus_Sum-2-Gloria-4s.mid,umaes;2;gloria;4s;laetatus;sum;victoria
SV07-Confitebor_Tibi_Domine.mid,confitebor;tibi;domine;umaes;sv07;victoria
Alma_Redemptoris-2-Gloria.mid,redemptoris;umaes;2;gloria;alma;victoria
Magnificat_Sexti_Toni-impares.mid,magnificat;umaes;toni;sexti;impares;victoria
Gaudeamus-1-Kyrie.mid,kyrie;1;umaes;gaudeamus;victoria
Quam_Pulchri_Sunt-4-Sanctus.mid,4;sunt;quam;umaes;sanctus;pulchri;victoria
Pro_Victoria-3-Credo.mid,pro;umaes;3;credo;victoria
O_Magnum_Mysterium-2-Gloria.mid,o;magnum;mysterium;umaes;2;gloria;victoria
Laetatus_Sum-3-Credo-4s.mid,umaes;3;credo;4s;laetatus;sum;victoria
Salve_Regina-a_6.mid,salve;regina;a;umaes;6;victoria
Victoria_Apocrifo-Jesu_Dulcis_Memoria.mid,jesu;memoria;umaes;dulcis;apocrifo;victoria
Duo_Seraphim.mid,seraphim;umaes;duo;victoria
Ave_Maris_Stella-6-Agnus_Dei.mid,stella;maris;ave;dei;umaes;6;agnus;victoria
Surge_Propera-4-Sanctus_y_Benedictus.mid,surge;y;benedictus;4;propera;umaes;sanctus;victoria
LJbis4-Heth_Cogitavit_Dominus.mid,ljbis4;heth;umaes;dominus;cogitavit;victoria
Laudate_Pueri_Dominum.mid,laudate;umaes;dominum;pueri;victoria
Alma_Redemptoris-1-Kyrie.mid,1;kyrie;redemptoris;umaes;alma;victoria
TR15-Ecce_Quomodo_Moritur.mid,tr15;ecce;umaes;quomodo;moritur;victoria
Victoria_Apocrifo-Ave_Maria.mid,victoria;ave;umaes;apocrifo;maria
Lauda_Sion_Salvatorem.mid,lauda;salvatorem;umaes;sion;victoria
Ave_Regina-1-Kyrie.mid,regina;ave;1;kyrie;umaes;victoria
Dum_Complerentur-5-Agnus_Dei.mid,dei;umaes;dum;5;complerentur;agnus;victoria
TR16-Astiterunt_Reges.mid,astiterunt;tr16;umaes;reges;victoria
OD-02-Introitus.mid,introitus;umaes;02;od;victoria
Domine_Non_Sum_Dignus.mid,non;domine;umaes;dignus;sum;victoria
Victoria_Apocrifo-Ave_Verum_Corpus.mid,corpus;ave;umaes;verum;apocrifo;victoria
Lasso-Bell_Amfitrit_Altera-1-Kyrie.mid,altera;1;kyrie;umaes;bell;lasso;renaissance;amfitrit
Lasso-Domine_Deus-a-2.mid,a;domine;umaes;2;deus;lasso;renaissance
Anchieta-O_Bone_Iesu.mid,anchieta;o;umaes;bone;iesu;renaissance
Encina-Mas_Vale_Trocar.mid,mas;encina;trocar;umaes;renaissance;vale
Lasso-Bestia_Curvafia.mid,curvafia;bestia;umaes;lasso;renaissance
Encina-Hoy_Comamos.mid,comamos;hoy;encina;umaes;renaissance
Encina-Ay_Triste_Que_Vengo.mid,triste;que;encina;vengo;umaes;ay;renaissance
Mouton-Gaude_Barbara.mid,umaes;barbara;mouton;gaude;renaissance
Encina-Caldero_Y_Llave.mid,y;encina;umaes;llave;renaissance;caldero
Mouton-Quaeramus_Cum_Pastoribus.mid,cum;quaeramus;umaes;mouton;renaissance;pastoribus
Alonso-La_Tricotea.mid,alonso;tricotea;la;umaes;renaissance
Mouton-Benedicta_Es_Caelorum_Regina.mid,regina;umaes;mouton;caelorum;renaissance;benedicta;es
Mouton-Vulnerasti_Cor_Meum.mid,cor;meum;umaes;vulnerasti;mouton;renaissance
Lasso-Ipsa_Te_Cogat-a-2.mid,ipsa;te;a;cogat;umaes;2;lasso;renaissance
Anchieta-Libera_Me.mid,anchieta;libera;me;umaes;renaissance
Palestrina-Sicut_Cervus_Desiderat.mid,sicut;desiderat;cervus;umaes;palestrina;renaissance
Palestrina-Jesu_Rex_Admirabilis.mid,jesu;admirabilis;umaes;rex;palestrina;renaissance
Anonimo-Con_Que_La_Lavare.mid,con;cancionero;uppsala;que;la;anonimo;umaes;lavare
Anonimo-Si_No_Os_Hubiera_Mirado.mid,os;si;cancionero;uppsala;mirado;anonimo;umaes;no;hubiera
Anonimo-Vi_Los_Barcos_Madre.mid,cancionero;uppsala;vi;barcos;anonimo;umaes;los;madre
Anonimo-Verbum_Caro_Factum_Est.mid,cancionero;uppsala;est;anonimo;caro;umaes;verbum;factum
Anonimo-Un_Dolor_Tengo.mid,dolor;cancionero;uppsala;un;tengo;anonimo;umaes
Anonimo-Rey_A_Quien_Reyes_Adoran.mid,cancionero;uppsala;quien;a;anonimo;adoran;umaes;rey;reyes
Anonimo-Serrana_Donde_Dormistes.mid,cancionero;uppsala;anonimo;umaes;serrana;dormistes;donde
Anonimo-Si_De_Vos_Mi_Bien.mid,si;mi;cancionero;uppsala;de;anonimo;vos;umaes;bien
Anonimo-No_Me_Las_Amuestres_Mas.mid,mas;las;cancionero;uppsala;anonimo;me;umaes;no;amuestres
Anonimo-Y_Decid_Serranicas_He.mid,y;serranicas;cancionero;uppsala;he;anonimo;umaes;decid
Anonimo-Dadme_Albricias.mid,albricias;cancionero;uppsala;dadme;anonimo;umaes
Anonimo-Que_Todos_Se_Passan.mid,todos;cancionero;uppsala;que;passan;anonimo;umaes;se
Anonimo-Como_Puedo_Yo_Vivir.mid,cancionero;yo;uppsala;puedo;anonimo;umaes;como;vivir
Anonimo-Hartaos_Ojos_De_Llorar.mid,llorar;cancionero;uppsala;de;anonimo;umaes;ojos;hartaos
Anonimo-Mal_Se_Cura_Muyto_Mal.mid,muyto;mal;cancionero;uppsala;cura;anonimo;umaes;se
Anonimo-No_La_Debemos_Dormir.mid,dormir;cancionero;uppsala;la;anonimo;umaes;debemos;no
Anonimo-Si_Amores_Me_Han_De_Matar.mid,amores;si;cancionero;uppsala;de;anonimo;han;me;umaes;matar
Anonimo-Falai_Meus_Olhos.mid,meus;cancionero;uppsala;anonimo;umaes;falai;olhos
Encina-Ojos_Garzos.mid,cancionero;uppsala;encina;garzos;umaes;ojos
Encina-Para_Verme_Con_Ventura.mid,con;cancionero;uppsala;encina;umaes;verme;para;ventura
Anonimo-Bella_De_Vos_Som_Amoros.mid,som;cancionero;uppsala;de;anonimo;amoros;vos;umaes;bella
Gombert-Decidle_Al_Caballero.mid,decidle;cancionero;uppsala;caballero;al;gombert;umaes
Anonimo-Dicen_A_Mi_Que_Los_Amores_He.mid,dicen;amores;cancionero;uppsala;mi;he;a;que;anonimo;umaes;los
Anonimo-Si_La_Noche_Haze_Escura.mid,noche;si;cancionero;uppsala;la;anonimo;haze;umaes;escura
Flecha-Teresica_Hermana.mid,teresica;cancionero;uppsala;flecha;umaes;hermana
Flecha-E_La_Don_Don.mid,cancionero;uppsala;don;la;flecha;umaes;e
Anonimo-Dime_Robadora.mid,dime;cancionero;uppsala;robadora;anonimo;umaes
Anonimo-Andaran_Siempre_Mis_Ojos.mid,cancionero;uppsala;siempre;mis;anonimo;umaes;ojos;andaran
Flecha-Que_Farem_Del_Pobre_Joan.mid,cancionero;uppsala;que;farem;del;joan;flecha;umaes;pobre
Anonimo-No_Soy_Yo.mid,soy;cancionero;uppsala;yo;anonimo;umaes;no
Anonimo-Yendome_Y_Viniendo.mid,viniendo;y;cancionero;uppsala;anonimo;yendome;umaes
Anonimo-Estas_Noches_Atan_Largas.mid,cancionero;uppsala;anonimo;noches;estas;umaes;atan;largas
Anonimo-Riu_Riu_Chiu.mid,cancionero;uppsala;riu;anonimo;umaes;chiu
Encina-No_Tienen_Vado_Mis_Males.mid,cancionero;uppsala;encina;mis;umaes;males;vado;tienen;no
Cererols-Regina_Caeli.mid,umaes;cererols;regina;caeli
Morales-Quem_Dicunt_Homines-5-Benedictus.mid,dicunt;benedictus;quem;homines;umaes;5;morales
Cererols-Serafin.mid,umaes;cererols;serafin
Morales-Magnificat_Octavi_Toni-impares.mid,magnificat;octavi;umaes;toni;impares;morales
Bennet-O_Sweet_Grief.mid,bennet;o;grief;umaes;sweet
Guerrero-Laudate_Dominum-bis.mid,laudate;umaes;dominum;bis;guerrero
Morales-Magnificat_Quinti_Toni-impares.mid,magnificat;umaes;toni;quinti;impares;morales
Vasquez-Zagaleja_De_Lo_Verde.mid,lo;vasquez;de;umaes;zagaleja;verde
Guerrero-Saeculorum_Amen-1-Kyrie.mid,1;kyrie;amen;umaes;saeculorum;guerrero
Guerrero-Recordare_Domine.mid,umaes;guerrero;recordare;domine
Morales-Regina_Caeli_Laetare-a_5.mid,regina;a;umaes;5;caeli;laetare;morales
Morales-Pater_Noster_Qui_In_Caelis.mid,pater;noster;umaes;caelis;qui;in;morales
Guerrero-Mi_Fe_Vengo_De_Belen.mid,mi;fe;belen;de;vengo;umaes;guerrero
Guerrero-Cum_Audisset_Ioannes.mid,cum;ioannes;umaes;audisset;guerrero
Morales-Iam_Non_Dicam_Vos_Servos.mid,non;iam;vos;umaes;servos;dicam;morales
Morales-Missa_Pro_Defunctis-09-Communio.mid,missa;pro;defunctis;umaes;09;communio;morales
Byrd-Misa_a_Tres-6-Agnus_Dei.mid,misa;a;dei;umaes;tres;6;agnus;byrd
Vasquez-Perdida_Traigo_La_Color.mid,vasquez;color;la;umaes;perdida;traigo
Morales-Magnificat_Tertii_Toni-pares.mid,magnificat;tertii;umaes;toni;pares;morales
Morales-Domine_Deus_Agnus_Dei.mid,domine;dei;umaes;deus;agnus;morales
Hofheimer-Vides_Ut_Alta_Stet.mid,hofheimer;stet;umaes;alta;vides;ut
Vasquez-Descendid_Al_Valle.mid,descendid;vasquez;al;valle;umaes
Guerrero-Nino_Dios.mid,umaes;guerrero;dios;nino
Gesualdo-RSS3-Plange_Quasi_Virgo.mid,virgo;rss3;plange;umaes;gesualdo;quasi
Anonimo-Hanacpachap.mid,umaes;hanacpachap;anonimo
Morales-Lhomme_Arme-a4-4-Sanctus.mid,4;lhomme;a4;umaes;sanctus;arme;morales
Morales-In_Illo_Tempore_Cum_Turba_Plurima.mid,cum;turba;illo;tempore;umaes;plurima;in;morales
Morales-Lhomme_Arme-a4-3-Credo.mid,lhomme;a4;umaes;3;credo;arme;morales
Vasquez-Puse_Mis_Amores.mid,amores;vasquez;mis;umaes;puse
Anonimo-Aquella_Fuerza_Grande.mid,fuerza;anonimo;aquella;umaes;grande
Vivanco-O_Quam_Suavis.mid,vivanco;o;quam;suavis;umaes
Vasquez-AD-09-Delicta.mid,vasquez;umaes;09;delicta;ad
Guerrero-In_Te_Domine_Speravi-3-Credo.mid,te;domine;umaes;in;3;speravi;credo;guerrero
Guerrero-Hombres_Victoria_Victoria.mid,umaes;guerrero;hombres;victoria
Guerrero-Pues_La_Guia_Duna_Estrella.mid,estrella;duna;la;umaes;pues;guia;guerrero
Guerrero-Virgo_Prudentissima.mid,umaes;virgo;guerrero;prudentissima
Vasquez-Quiero_Dormir_Y_No_Puedo.mid,y;dormir;vasquez;puedo;umaes;no;quiero
Bennet-When_As_I_Glance.mid,as;i;bennet;glance;umaes;when
Vasquez-Que_Razon_Podeis_Tener.mid,tener;vasquez;que;umaes;podeis;razon
Vasquez-Si_Quereis_Que_De_A_Entenderos.mid,entenderos;si;vasquez;que;a;de;umaes;quereis
Vasquez-Ojos_Morenos.mid,umaes;vasquez;morenos;ojos
Dowland-Come_Again.mid,come;umaes;dowland;again
Gesualdo-RSS2-Jerusalem.mid,rss2;umaes;jerusalem;gesualdo
Guerrero-Gloriose_Confessor_Domini-bis.mid,umaes;confessor;bis;gloriose;domini;guerrero
Guerrero-Santa_Et_Immaculata_Virginitas-1-Kyrie.mid,1;kyrie;virginitas;et;umaes;guerrero;santa;immaculata
Padilla-Stabat_Mater.mid,umaes;padilla;mater;stabat
Josquin-Praeter_Rerum_Seriem.mid,josquin;umaes;rerum;seriem;praeter
Byrd-Misa_a_Tres-2-Gloria.mid,misa;a;tres;umaes;2;gloria;byrd
Vasquez-AD-24-Sanctus.mid,24;vasquez;umaes;ad;sanctus
Morales-Ave_Maria-2-Gloria.mid,ave;umaes;2;gloria;morales;maria
Guerrero-Prado_Ameno_Gracioso.mid,prado;umaes;gracioso;ameno;guerrero
Morales-Gaude_Barbara-6-Agnus_Dei.mid,dei;umaes;barbara;6;gaude;agnus;morales
Vasquez-Duelete_De_Mi.mid,mi;vasquez;de;duelete;umaes
Morales-Missa_Pro_Defunctis-01-Introitus.mid,missa;pro;introitus;defunctis;umaes;01;morales
Guerrero-La_Gracia_Y_Los_Ojos_Bellos.mid,y;gracia;la;umaes;ojos;los;guerrero;bellos
Guerrero-Ad_Caenam_Agni_Providi.mid,providi;umaes;ad;caenam;agni;guerrero
Gesualdo-RJS9-Seniores_Populi.mid,populi;umaes;seniores;gesualdo;rjs9
Guerrero-Iste_Sanctus-6-Agnus_Dei.mid,dei;umaes;iste;6;sanctus;agnus;guerrero
Guerrero-Lhomme_Arme_II-3-Credo.mid,lhomme;umaes;3;ii;credo;arme;guerrero
Guerrero-Batalla_Escoutez-1-Kyrie.mid,batalla;1;kyrie;escoutez;umaes;guerrero
Vasquez-Que_Bonica_Labradora.mid,bonica;vasquez;que;labradora;umaes
Brito-Lamentaciones-Sabado-1.mid,brito;1;lamentaciones;umaes;sabado
Guerrero-Missa_Pro_Defunctis-11-Hei_Mihi_Domine.mid,missa;pro;mihi;11;defunctis;domine;umaes;guerrero;hei
Morales-Sub_Tuum_Praesidium.mid,sub;praesidium;umaes;tuum;morales
Guerrero-Hostis_Herodes_Impie.mid,impie;umaes;herodes;guerrero;hostis
Guerrero-Saeculorum_Amen-2-Gloria.mid,amen;umaes;saeculorum;2;gloria;guerrero
Vasquez-AD-13-Sana_Domine.mid,vasquez;sana;13;domine;umaes;ad
Guerrero-Gabriel_Archangelus.mid,umaes;archangelus;gabriel;guerrero
Guerrero-Sanctissima_Maria.mid,maria;umaes;sanctissima;guerrero
Morales-Iam_Christus_Astra_Ascenderat.mid,ascenderat;astra;christus;iam;umaes;morales
Morales-De_Beata_Virgine-a_5-2-Gloria.mid,beata;a;de;umaes;5;2;gloria;virgine;morales
Morales-Quem_Dicunt_Homines-1-Kyrie.mid,dicunt;quem;1;kyrie;homines;umaes;morales
Vasquez-AD-05-Parce_Mihi_Domine.mid,parce;05;vasquez;mihi;domine;umaes;ad
Guerrero-Lauda_Mater_Ecclesia.mid,lauda;mater;ecclesia;umaes;guerrero
Guerrero-Lhomme_Arme_I-4-Sanctus.mid,i;4;lhomme;umaes;sanctus;guerrero;arme
Vasquez-Amor_Virtud_Y_Nobles_Pensamientos.mid,y;vasquez;pensamientos;virtud;umaes;amor;nobles
Morales-Gaude_Barbara-3-Credo.mid,umaes;3;barbara;gaude;credo;morales
Lobo-Victimae_Paschali.mid,umaes;paschali;lobo;victimae
Monteverdi-Sestina-6-Dunque_Amate_Reliquie.mid,reliquie;monteverdi;dunque;sestina;umaes;6;amate
Guerrero-Ut_Quaeant_Laxis.mid,quaeant;laxis;ut;umaes;guerrero
Guerrero-Sancta_Et_Immaculata.mid,sancta;et;umaes;guerrero;immaculata
Vasquez-Tales_Ollos_Como_Los_Vosos.mid,vosos;tales;vasquez;ollos;umaes;los;como
Morley-Though_Philomela.mid,umaes;morley;philomela;though
Guerrero-Lhomme_Arme_II-5-Agnus_Dei.mid,lhomme;dei;umaes;5;ii;agnus;arme;guerrero
Vivaldi-Gloria-09.mid,umaes;vivaldi;09;gloria
Guerrero-Christe_Redemptor_Omnium-bis.mid,redemptor;omnium;umaes;christe;bis;guerrero
Guerrero-Ego_Flos_Campi.mid,flos;ego;umaes;campi;guerrero
Certon-La_La_La_Je_Ne_Lose_Dire.mid,ne;certon;la;dire;umaes;lose;je
Vasquez-Gracias_Al_Cielo_Doy.mid,cielo;doy;vasquez;al;umaes;gracias
Vasquez-Cobarde_Caballero-a4.mid,vasquez;caballero;a4;umaes;cobarde
Morales-LJ5-Sade_Quomodo_Oscuratum.mid,oscuratum;sade;lj5;umaes;quomodo;morales
Guerrero-Inter_Vestibulum-2-Gloria.mid,inter;umaes;2;gloria;vestibulum;guerrero
Guerrero-Vexilla_Regis_Prodeunt.mid,vexilla;prodeunt;umaes;guerrero;regis
Hassler-Cantate_Domino.mid,hassler;umaes;domino;cantate
Scarlatti-Ad_Te_Domine.mid,te;scarlatti;domine;umaes;ad
Tallis-If_Ye_Love_Me.mid,if;ye;tallis;love;me;umaes
Guerrero-Iste_Confessor.mid,umaes;iste;guerrero;confessor
Ruimonte-Madre_La_Mi_Madre.mid,mi;la;ruimonte;umaes;madre
Morales-O_Iesu_Bone.mid,o;umaes;bone;iesu;morales
Morales-Gaude_Barbara-2-Gloria.mid,umaes;2;gloria;barbara;gaude;morales
Robledo-Domine_Jesu_Christe.mid,jesu;robledo;domine;umaes;christe
Guerrero-Ojos_Claros_Y_Serenos.mid,y;umaes;ojos;serenos;claros;guerrero
Guerrero-Puer_Qui_Natus-4-Sanctus.mid,puer;4;umaes;qui;sanctus;guerrero;natus
Lotti-Missa_Brevis-2-Gloria.mid,missa;lotti;brevis;umaes;2;gloria
Guerrero-Missa_Pro_Defunctis-05-Absolve_Domine.mid,missa;pro;05;defunctis;absolve;umaes;domine;guerrero
Morales-Ave_Maria-5-Benedictus.mid,benedictus;ave;umaes;5;morales;maria
Tallis-Derelinquit_Impius.mid,umaes;impius;tallis;derelinquit
Guerrero-Maria_Magdalena.mid,umaes;guerrero;magdalena;maria
Guerrero-Dormendo_Un_Giorno-6-Agnus_Dei.mid,giorno;un;dormendo;dei;umaes;6;agnus;guerrero
Padilla-Las_Estrellas_Se_Rien.mid,padilla;las;rien;estrellas;umaes;se
Morales-Missa_Pro_Defunctis-06-Sanctus.mid,missa;pro;06;defunctis;umaes;sanctus;morales
Morales-Lumen_Ad_Revelationem.mid,lumen;revelationem;umaes;ad;morales
Morales-Magnificat_Quarti_Toni-impares.mid,quarti;magnificat;umaes;toni;impares;morales
Willaert-Dulces_Exuviae.mid,umaes;exuviae;willaert;dulces
Guerrero-Magnificat_Quinti_Toni-pares.mid,magnificat;umaes;toni;pares;quinti;guerrero
Guerrero-No_Ves_Amor.mid,ves;umaes;amor;no;guerrero
Vivaldi-Gloria-12.mid,umaes;12;gloria;vivaldi
Guerrero-O_Celestial_Medicina.mid,celestial;o;medicina;umaes;guerrero
Guerrero-Simile_Est_Regnum-1-Kyrie.mid,simile;1;kyrie;est;umaes;regnum;guerrero
Bruckner-Locus_Iste.mid,bruckner;umaes;iste;locus
Vasquez-Vos_Me_Matastes-a5.mid,a5;vasquez;me;vos;umaes;matastes
Morales-Vulnerasti_Cor_Meum-3-Credo.mid,cor;meum;umaes;3;vulnerasti;credo;morales
Massaino-Non_Turbetur.mid,turbetur;umaes;massaino;non
Guerrero-Que_Buen_Ano.mid,que;buen;ano;umaes;guerrero
Guerrero-Beata_Mater-5-Benedictus.mid,benedictus;mater;beata;umaes;5;guerrero
Morales-Tristezas_Me_Matan-4-Sanctus.mid,4;me;umaes;sanctus;matan;morales;tristezas
Morales-Ut_Re_Mi_Fa_Sol_La-5-Agnus_Dei.mid,mi;la;re;ut;dei;umaes;5;fa;morales;agnus;sol
Schubert-Zum_Sanctus.mid,umaes;schubert;zum;sanctus
Vasquez-Lagrimas_De_Mi_Consuelo-1.mid,1;mi;vasquez;consuelo;de;lagrimas;umaes
